Step,Mean_train_loss,Train_accuracy,Mean_test_loss,Test_accuracy
1,2.0041704177856445,0.06346416473388672,2.078535795211792,0.009382329881191254
2,1.6452826261520386,0.3059949278831482,1.338343858718872,0.5003909468650818
3,1.3382248878479004,0.4999023675918579,1.3549261093139648,0.5003909468650818
4,1.3773339986801147,0.4999023675918579,1.3199429512023926,0.5003909468650818
5,1.2933192253112793,0.4999023675918579,1.32979154586792,0.5003909468650818
